id,region,start,end,strand
40374,chr12,11996739,11996939,+
22118,chr4,122497983,122498183,+
16400,chr2,55770619,55770819,+
5022,chr18,16925638,16925838,+
27891,chr2,73626304,73626504,+
8863,chr17,22309793,22309993,+
606,chr6,135176563,135176763,+
14870,chr2,52412364,52412564,+
37170,chr12,37959979,37960179,+
20658,chrX,66917965,66918165,+
32451,chr2,123036609,123036809,+
11080,chr11,11235498,11235698,+
45470,chr20,56850131,56850331,+
24231,chr16,34975744,34975944,+
8743,chr18,71316248,71316448,+
38963,chr2,221072056,221072256,+
856,chr12,11592817,11593017,+
1926,chrX,145845067,145845267,+
14581,chr4,36857183,36857383,+
31944,chr17,25808519,25808719,+
26000,chr2,137810265,137810465,+
8785,chr7,57058607,57058807,+
19152,chrY,4763885,4764085,+
27817,chrX,151057812,151058012,+
23188,chr15,17851333,17851533,+
38107,chr3,86366204,86366404,+
9402,chr21,15316711,15316911,+
17017,chr3,176885589,176885789,+
30906,chr2,81587289,81587489,+
44,chrX,54052833,54053033,+
2812,chr15,34818185,34818385,+
45175,chr7,46258914,46259114,+
43263,chr19,23218066,23218266,+
23566,chr3,89729057,89729257,+
40433,chr12,40654701,40654901,+
30371,chr2,30423985,30424185,+
11861,chr2,100588260,100588460,+
40826,chr4,119912234,119912434,+
14628,chr6,66349774,66349974,+
20484,chr10,106045082,106045282,+
39284,chr5,160005711,160005911,+
4604,chr9,65240659,65240859,+
5816,chr12,132396638,132396838,+
19729,chr7,82518620,82518820,+
42988,chr4,34398933,34399133,+
13170,chr15,53161034,53161234,+
15492,chr11,114854042,114854242,+
36154,chr5,55184135,55184335,+
39818,chr5,52617570,52617770,+
6435,chr5,112683018,112683218,+
47105,chr9,114399310,114399510,+
47795,chr9,7503507,7503707,+
19742,chr12,12706906,12707106,+
31641,chr16,72034430,72034630,+
31468,chr8,64449130,64449330,+
24776,chr3,117181176,117181376,+
14405,chr5,105800287,105800487,+
44117,chr17,70546938,70547138,+
38576,chr18,64513215,64513415,+
2051,chr10,105340601,105340801,+
1025,chr3,198115928,198116128,+
30118,chr3,5875717,5875917,+
3073,chr2,153609000,153609200,+
9467,chr10,105464720,105464920,+
19481,chr2,166832573,166832773,+
31990,chr2,73166873,73167073,+
39970,chr11,30644129,30644329,+
6881,chr17,11069167,11069367,+
41825,chr21,44213437,44213637,+
7884,chr7,25966686,25966886,+
43242,chr3,36657487,36657687,+
535,chr14,83723064,83723264,+
49972,chr10,73874810,73875010,+
18648,chr5,129329803,129330003,+
17616,chr1,160925530,160925730,+
10053,chr4,68607077,68607277,+
8823,chr9,44763889,44764089,+
3796,chr13,104424773,104424973,+
10244,chr1,194312307,194312507,+
3926,chr8,131244537,131244737,+
34294,chr10,104538359,104538559,+
5597,chr2,61803934,61804134,+
1573,chrX,89841910,89842110,+
12339,chr7,86286630,86286830,+
7343,chr2,208114321,208114521,+
24195,chr10,38863961,38864161,+
14142,chr3,52176448,52176648,+
38466,chr9,1587784,1587984,+
17899,chr8,34404278,34404478,+
32851,chrX,44436472,44436672,+
28542,chr5,128196739,128196939,+
14570,chr6,141514669,141514869,+
49816,chr17,34708083,34708283,+
28167,chr13,111413116,111413316,+
10296,chr5,8174287,8174487,+
42322,chr7,73651899,73652099,+
27176,chr19,24754814,24755014,+
13805,chrX,88666398,88666598,+
27635,chr16,88997631,88997831,+
46705,chr4,141471131,141471331,+
22450,chr7,25068509,25068709,+
9257,chr15,40110293,40110493,+
11047,chr6,120460528,120460728,+
36959,chr9,85199048,85199248,+
40003,chr9,78429027,78429227,+
16760,chr5,130207473,130207673,+
8819,chr16,13983037,13983237,+
49492,chr5,98820523,98820723,+
31882,chr18,65479923,65480123,+
33468,chr14,45550401,45550601,+
37742,chr4,115607270,115607470,+
42529,chr2,157197889,157198089,+
17151,chr2,147560421,147560621,+
13948,chrX,41083976,41084176,+
5050,chr11,53886865,53887065,+
40326,chr7,109487644,109487844,+
37733,chr1,9479477,9479677,+
9216,chr11,62179471,62179671,+
21460,chr1,4052905,4053105,+
49628,chr5,161790950,161791150,+
12402,chr19,26653707,26653907,+
44721,chr3,155267670,155267870,+
22659,chr17,1401861,1402061,+
44564,chr2,27167362,27167562,+
31775,chr7,44939687,44939887,+
4954,chr5,76806248,76806448,+
43882,chr6,106908852,106909052,+
26748,chr7,49648620,49648820,+
49524,chr4,99068289,99068489,+
46478,chr18,77993860,77994060,+
13193,chr12,61148673,61148873,+
39869,chr1,117589064,117589264,+
33319,chr2,105465279,105465479,+
27906,chr5,122615314,122615514,+
21108,chr3,103162522,103162722,+
45108,chr12,113781555,113781755,+
19507,chr6,59325226,59325426,+
36578,chr19,22577359,22577559,+
28650,chr10,37562447,37562647,+
44309,chr15,99789612,99789812,+
39013,chr14,86783179,86783379,+
1739,chr19,28201954,28202154,+
49778,chr20,84618,84818,+
30507,chr4,124487716,124487916,+
43487,chrX,127254139,127254339,+
8203,chrX,82559967,82560167,+
22088,chr6,125487488,125487688,+
10256,chr9,11144534,11144734,+
22457,chr2,4799004,4799204,+
16611,chr3,26534088,26534288,+
23151,chr7,42605642,42605842,+
36001,chr19,54524290,54524490,+
32859,chr3,175920364,175920564,+
37347,chr3,91159635,91159835,+
26440,chr7,71078940,71079140,+
32078,chr19,14025475,14025675,+
3429,chrX,61254939,61255139,+
5248,chr12,105794990,105795190,+
44877,chr12,73407271,73407471,+
46970,chr18,14561314,14561514,+
42432,chr6,146502920,146503120,+
5884,chr7,68515046,68515246,+
45109,chr1,117532696,117532896,+
25305,chr5,114980535,114980735,+
16697,chr15,37973138,37973338,+
13978,chr11,115012737,115012937,+
30231,chr2,175212318,175212518,+
25793,chr20,20961568,20961768,+
19210,chr8,134476675,134476875,+
9800,chr2,60140089,60140289,+
42804,chr10,109459,109659,+
33842,chr3,104410977,104411177,+
7513,chr5,133139911,133140111,+
42656,chr18,19735298,19735498,+
32377,chr16,9270284,9270484,+
23391,chr10,55961872,55962072,+
3059,chr4,158747072,158747272,+
17475,chr13,110853996,110854196,+
49590,chr16,13789245,13789445,+
44458,chr7,60802563,60802763,+
6711,chr18,71704103,71704303,+
3433,chr7,20503419,20503619,+
4044,chr7,42276220,42276420,+
40334,chr15,55611242,55611442,+
13572,chr10,5858431,5858631,+
42537,chr2,155091020,155091220,+
26154,chr5,53161312,53161512,+
18926,chr10,81715889,81716089,+
12291,chr10,32382229,32382429,+
34703,chr5,155750386,155750586,+
31674,chr5,171628024,171628224,+
2897,chr3,102778301,102778501,+
33549,chr22,42663606,42663806,+
14225,chr8,91493729,91493929,+
7784,chr3,117453527,117453727,+
41000,chr10,41156169,41156369,+
8917,chr18,72493772,72493972,+
12810,chr1,153172727,153172927,+
13599,chr1,198120157,198120357,+
23160,chr8,49371313,49371513,+
23304,chr1,184360151,184360351,+
33764,chr12,85573209,85573409,+
39106,chr14,42981922,42982122,+
27429,chr10,35749423,35749623,+
28849,chr7,109161316,109161516,+
974,chr5,6759738,6759938,+
14905,chr21,17347102,17347302,+
22210,chr2,83104124,83104324,+
15455,chr8,8277200,8277400,+
42472,chr12,81850461,81850661,+
31970,chr2,140011760,140011960,+
36798,chr1,199405,199605,+
620,chr19,7726418,7726618,+
31762,chr20,27456994,27457194,+
3597,chr11,80843865,80844065,+
9952,chrX,122995891,122996091,+
21321,chr2,131395852,131396052,+
38944,chr4,187434412,187434612,+
5418,chr15,70185157,70185357,+
45174,chr7,23498825,23499025,+
33592,chr6,149096385,149096585,+
38028,chr5,175148990,175149190,+
31546,chr10,47240803,47241003,+
24983,chr11,68145677,68145877,+
39958,chr12,3951681,3951881,+
48524,chr8,77731668,77731868,+
16022,chr8,75848151,75848351,+
47195,chr8,34704585,34704785,+
43488,chr19,25093684,25093884,+
22617,chr7,52636662,52636862,+
2028,chr19,31025146,31025346,+
12544,chr3,81315282,81315482,+
45483,chr2,138627321,138627521,+
232,chr10,5499784,5499984,+
43570,chr8,48231971,48232171,+
41220,chrX,77287292,77287492,+
31595,chr2,53282788,53282988,+
23735,chr1,122150321,122150521,+
3763,chr4,145967551,145967751,+
11007,chr10,9398250,9398450,+
47895,chr4,110900811,110901011,+
17477,chr11,100412618,100412818,+
40557,chr11,2994880,2995080,+
7280,chr2,45047086,45047286,+
15416,chr21,19185410,19185610,+
30576,chr7,15829320,15829520,+
45184,chrX,77213228,77213428,+
48391,chrX,151808619,151808819,+
21912,chr1,102017986,102018186,+
15446,chr2,234384052,234384252,+
2512,chr5,120985938,120986138,+
4852,chr10,74811746,74811946,+
5996,chr20,3838770,3838970,+
20467,chr10,8243473,8243673,+
40986,chr13,75232006,75232206,+
33983,chr2,142358572,142358772,+
15571,chr12,115112758,115112958,+
23640,chr5,68582753,68582953,+
48648,chr12,55678107,55678307,+
24887,chrX,108805649,108805849,+
35675,chr19,30882940,30883140,+
33052,chr2,193505362,193505562,+
31049,chr11,33806316,33806516,+
24630,chr2,3653936,3654136,+
45361,chrX,136826352,136826552,+
15139,chr18,6504645,6504845,+
36198,chr15,30244535,30244735,+
11655,chr20,33355323,33355523,+
6706,chr5,4031836,4032036,+
4570,chrX,58523540,58523740,+
35818,chr4,136731140,136731340,+
40685,chr3,167037995,167038195,+
13677,chr22,39004295,39004495,+
7197,chr12,36891504,36891704,+
17918,chr4,12111279,12111479,+
29067,chr18,19641929,19642129,+
47385,chr6,36669491,36669691,+
47752,chrX,4552065,4552265,+
18416,chr3,134452165,134452365,+
12406,chr12,19123428,19123628,+
9639,chr10,113303428,113303628,+
7453,chr6,26799607,26799807,+
35926,chr9,22455871,22456071,+
27435,chr12,97332728,97332928,+
102,chr12,82185816,82186016,+
17282,chr1,38290887,38291087,+
28765,chr2,127164790,127164990,+
13885,chr4,17144890,17145090,+
1722,chr15,75182513,75182713,+
17178,chr14,85261513,85261713,+
31002,chr1,159784991,159785191,+
18360,chr7,52120731,52120931,+
35537,chr21,30584316,30584516,+
35952,chr3,145861171,145861371,+
41703,chr4,1594555,1594755,+
28957,chr10,61178511,61178711,+
45303,chr2,113968900,113969100,+
48840,chr7,53420807,53421007,+
25646,chr7,30998271,30998471,+
20009,chr11,113796240,113796440,+
40790,chr8,81780958,81781158,+
24116,chr2,142717858,142718058,+
8581,chr11,27941068,27941268,+
45823,chr13,56024974,56025174,+
43380,chr5,78295141,78295341,+
9700,chr22,26405415,26405615,+
32066,chr8,114205715,114205915,+
21694,chr2,91808000,91808200,+
38117,chr5,57713750,57713950,+
39479,chrX,77178177,77178377,+
10272,chr2,227782010,227782210,+
16004,chr5,110054630,110054830,+
1210,chr13,106432244,106432444,+
28909,chr15,46870906,46871106,+
13707,chr14,17246268,17246468,+
33250,chr8,64497967,64498167,+
1443,chr9,62922776,62922976,+
19988,chr11,79471159,79471359,+
38664,chr11,98139820,98140020,+
920,chr16,81388916,81389116,+
805,chr17,52666552,52666752,+
48409,chr21,9141024,9141224,+
12159,chr18,20562299,20562499,+
34532,chr12,114514942,114515142,+
37451,chr14,34654478,34654678,+
13483,chrX,117234052,117234252,+
40384,chr5,23149344,23149544,+
40470,chr21,19613834,19614034,+
46573,chr13,111350977,111351177,+
28297,chr4,180683148,180683348,+
24475,chr18,35891272,35891472,+
23922,chr4,187253650,187253850,+
42276,chr6,112831118,112831318,+
31672,chr10,126827172,126827372,+
49617,chr1,113918925,113919125,+
18629,chr15,19003299,19003499,+
21857,chr9,98263954,98264154,+
1153,chr16,38090798,38090998,+
21944,chr6,152675401,152675601,+
31590,chr20,46536163,46536363,+
1084,chr9,88811496,88811696,+
19889,chr3,176105529,176105729,+
35597,chr14,83060998,83061198,+
3097,chr17,22946166,22946366,+
23785,chr5,16467460,16467660,+
44775,chr10,117693370,117693570,+
25120,chr9,13862906,13863106,+
44226,chr12,16655545,16655745,+
16219,chr15,60206482,60206682,+
45276,chr8,43671936,43672136,+
4489,chr4,133233435,133233635,+
32702,chr10,41307825,41308025,+
40371,chr3,170009258,170009458,+
4476,chr13,79620857,79621057,+
49135,chr2,138160818,138161018,+
3072,chr5,115827291,115827491,+
43940,chr7,142335076,142335276,+
7527,chr22,18727741,18727941,+
18944,chr1,231101199,231101399,+
44616,chr12,33200696,33200896,+
29662,chrX,93364680,93364880,+
1880,chr12,13387825,13388025,+
35364,chr3,146363777,146363977,+
12729,chr1,66386072,66386272,+
34811,chr2,228399771,228399971,+
32339,chr8,130720612,130720812,+
2998,chr2,123382291,123382491,+
10899,chr9,73114451,73114651,+
8714,chr6,63062691,63062891,+
16058,chr17,48505248,48505448,+
49274,chr7,41379897,41380097,+
18426,chr11,15778292,15778492,+
20110,chr1,16538035,16538235,+
13447,chr7,10889235,10889435,+
4966,chr22,22216706,22216906,+
47032,chr6,86692891,86693091,+
42068,chr5,49473379,49473579,+
12636,chr4,96913732,96913932,+
40851,chr8,5118755,5118955,+
11058,chr11,93915243,93915443,+
6945,chr10,109597740,109597940,+
19686,chrX,35653087,35653287,+
32204,chrX,90200427,90200627,+
4465,chrX,120593146,120593346,+
40913,chr8,46671231,46671431,+
5905,chr1,26396572,26396772,+
3974,chr8,114481542,114481742,+
47604,chr12,93232415,93232615,+
34792,chrX,90291567,90291767,+
4385,chr7,67544086,67544286,+
25904,chr8,77378299,77378499,+
37288,chr4,44535311,44535511,+
44818,chr3,61387956,61388156,+
20591,chr7,72472034,72472234,+
25894,chr1,122591093,122591293,+
1775,chr9,38117584,38117784,+
34378,chr19,46035900,46036100,+
40993,chr7,108708197,108708397,+
47074,chr13,60389945,60390145,+
21892,chr17,8119842,8120042,+
11375,chr1,196613282,196613482,+
23170,chr9,32011833,32012033,+
46539,chr4,9016031,9016231,+
3877,chr17,80979485,80979685,+
5493,chr3,132293636,132293836,+
19121,chr5,97960746,97960946,+
10193,chr17,47868148,47868348,+
22232,chr16,4457144,4457344,+
28293,chr11,125684912,125685112,+
8503,chr9,37107812,37108012,+
40997,chr11,55541112,55541312,+
57,chr3,67111555,67111755,+
49484,chr1,159756041,159756241,+
12319,chr2,228848977,228849177,+
19009,chrX,155961900,155962100,+
36611,chr1,26630210,26630410,+
26110,chr12,118450137,118450337,+
29934,chr7,120863499,120863699,+
37348,chr7,98455919,98456119,+
35956,chr11,115097402,115097602,+
17744,chr4,72934797,72934997,+
36637,chr6,120388895,120389095,+
13884,chr7,20252705,20252905,+
43592,chr9,112180382,112180582,+
11615,chr6,73320733,73320933,+
40235,chr8,119334301,119334501,+
38053,chr3,150318941,150319141,+
41686,chr8,40239943,40240143,+
33162,chr10,109425503,109425703,+
9913,chr18,46302409,46302609,+
15448,chr12,39023887,39024087,+
13357,chr17,71505448,71505648,+
42594,chr19,4078169,4078369,+
22240,chr11,69759834,69760034,+
40687,chr4,35096184,35096384,+
19955,chr20,18924470,18924670,+
16073,chr2,35743853,35744053,+
38946,chr12,105455094,105455294,+
39018,chr4,17111781,17111981,+
3649,chr15,56071854,56072054,+
17268,chr4,170886437,170886637,+
10270,chr5,114909888,114910088,+
23652,chr2,89184549,89184749,+
44281,chr11,36828421,36828621,+
35729,chr10,61125026,61125226,+
16926,chr13,84661549,84661749,+
9014,chr2,46417432,46417632,+
12610,chr8,76145807,76146007,+
26339,chr5,25717831,25718031,+
4226,chr3,102086337,102086537,+
1862,chr18,5341905,5342105,+
4836,chr14,77957840,77958040,+
1272,chr3,127547544,127547744,+
3906,chrX,51691158,51691358,+
34093,chr12,97821511,97821711,+
2562,chrX,78367757,78367957,+
2838,chr6,103681279,103681479,+
735,chr12,56045388,56045588,+
37144,chr2,84001271,84001471,+
22953,chr2,76426689,76426889,+
17885,chr12,17219042,17219242,+
23133,chr3,110589271,110589471,+
9713,chr2,168346317,168346517,+
11604,chrX,34989994,34990194,+
32170,chr6,67131080,67131280,+
9608,chr11,133607985,133608185,+
36248,chr2,57080356,57080556,+
84,chr8,106355237,106355437,+
5013,chr2,192614986,192615186,+
43908,chr14,83045926,83046126,+
20158,chr7,42560978,42561178,+
45961,chr1,185710055,185710255,+
11646,chr13,90395535,90395735,+
8607,chr8,53374758,53374958,+
31020,chr7,98711013,98711213,+
32958,chr20,28363380,28363580,+
48015,chr3,187995621,187995821,+
2736,chr5,151000198,151000398,+
49159,chr16,66038274,66038474,+
44637,chr1,246675564,246675764,+
10128,chr3,93535544,93535744,+
36720,chr16,21768569,21768769,+
13343,chr4,13192080,13192280,+
39856,chr3,94869016,94869216,+
149,chr22,21900333,21900533,+
23667,chr14,16960366,16960566,+
9380,chr3,95464070,95464270,+
38779,chr6,23231000,23231200,+
24903,chr3,180517365,180517565,+
13860,chr10,65555232,65555432,+
553,chr5,173860783,173860983,+
36647,chr15,95980697,95980897,+
28267,chr14,92110188,92110388,+
30867,chr5,28270835,28271035,+
35128,chr7,52620993,52621193,+
40839,chr4,96148409,96148609,+
48238,chr2,116523857,116524057,+
48408,chr9,130953128,130953328,+
44689,chr1,151593910,151594110,+
21717,chr1,233609987,233610187,+
30597,chr5,106374645,106374845,+
47312,chr13,98618385,98618585,+
35217,chr5,180816176,180816376,+
40018,chr2,104154470,104154670,+
37680,chr12,20114171,20114371,+
20694,chr18,7422552,7422752,+
15787,chr15,87182088,87182288,+
356,chr2,61703796,61703996,+
4587,chr2,176962202,176962402,+
36841,chr1,38237323,38237523,+
44396,chr3,150727871,150728071,+
32659,chr6,119703321,119703521,+
43454,chr5,172725474,172725674,+
47433,chr2,41682237,41682437,+
44962,chr3,95273249,95273449,+
44603,chr9,119923641,119923841,+
47358,chr1,80847574,80847774,+
9688,chr1,118310058,118310258,+
18651,chr6,119799173,119799373,+
2267,chr2,216252438,216252638,+
34141,chr7,139511308,139511508,+
18499,chr5,136529143,136529343,+
20161,chr3,152229848,152230048,+
3879,chr20,29146033,29146233,+
26933,chr3,88929093,88929293,+
39938,chr3,87506685,87506885,+
1745,chr7,68744277,68744477,+
32680,chr18,16073620,16073820,+
23451,chrX,58278616,58278816,+
41519,chr6,18483824,18484024,+
6964,chr2,185033196,185033396,+
19851,chr19,56188063,56188263,+
49219,chr3,90482879,90483079,+
41083,chr4,166127799,166127999,+
40899,chr19,20052094,20052294,+
48426,chr12,7265421,7265621,+
4973,chr10,56525399,56525599,+
26828,chr5,119948937,119949137,+
33750,chr16,2958122,2958322,+
43533,chr12,58515900,58516100,+
20645,chr1,90650334,90650534,+
27365,chrX,23464994,23465194,+
47913,chr11,2994760,2994960,+
4549,chr15,62977665,62977865,+
47186,chrX,63029767,63029967,+
48701,chr9,81426542,81426742,+
35093,chrX,95896023,95896223,+
7977,chr1,238026404,238026604,+
12770,chr18,33763227,33763427,+
30942,chr1,54018394,54018594,+
39742,chr3,197039582,197039782,+
8207,chr5,156856141,156856341,+
37411,chr3,109883945,109884145,+
44385,chr16,62819309,62819509,+
18802,chr8,34938884,34939084,+
40230,chr11,70439828,70440028,+
2488,chr11,55035673,55035873,+
11603,chr10,111385526,111385726,+
22196,chr3,94370599,94370799,+
22120,chr7,74271406,74271606,+
17489,chr3,101708666,101708866,+
28573,chr20,56037905,56038105,+
35142,chr5,71147381,71147581,+
5064,chr18,61556639,61556839,+
19088,chr11,129348862,129349062,+
45459,chr5,21610876,21611076,+
36200,chr4,62265849,62266049,+
19817,chr2,96751780,96751980,+
29021,chr7,133142497,133142697,+
45598,chr18,18490810,18491010,+
42162,chr3,117231489,117231689,+
48004,chr4,35617987,35618187,+
218,chr14,88124038,88124238,+
32982,chr3,187323448,187323648,+
14902,chr7,89337538,89337738,+
1314,chr16,54357728,54357928,+
37390,chrX,95751625,95751825,+
24984,chr15,71067708,71067908,+
2655,chr17,28239148,28239348,+
49059,chr10,105604425,105604625,+
49987,chr5,41632400,41632600,+
20508,chr4,72174273,72174473,+
12862,chr1,9378941,9379141,+
33364,chr19,9554491,9554691,+
22487,chr12,29104496,29104696,+
4451,chrX,22307,22507,+
35043,chr10,22734356,22734556,+
46461,chr8,127539954,127540154,+
5412,chr19,25721751,25721951,+
40707,chrX,67784184,67784384,+
48590,chr5,130583535,130583735,+
31818,chr20,57306232,57306432,+
17763,chr13,111035237,111035437,+
5180,chr16,28255776,28255976,+
46741,chrX,114140088,114140288,+
23430,chr2,55170878,55171078,+
25110,chr16,54983987,54984187,+
35384,chr11,105570761,105570961,+
